Entrez_ID	DiseaseName	Disease_MeSHorOMIM_ID
57096	Retinitis Pigmentosa	MESH:D012174
23322	Cerebellar Diseases	MESH:D002526
23322	Ciliary Motility Disorders	MESH:D002925
23322	COACH syndrome	MESH:C536430
23322	Eye Diseases	MESH:D005128
23322	Joubert Syndrome 7	MESH:C566916
23322	Kidney Diseases	MESH:D007674
23322	Meckel Syndrome, Type 5	MESH:C566915
23322	Retinal Degeneration	MESH:D012162
9501	Liver Cirrhosis, Experimental	MESH:D008106
22934	Ribose 5-Phosphate Isomerase Deficiency	MESH:C563212
6134	Autistic Disorder	MESH:D001321
6134	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	MESH:D054218
6134	Prostatic Neoplasms	MESH:D011471
6135	Diamond-Blackfan Anemia 7	MESH:C567254
6136	Prostatic Neoplasms	MESH:D011471
6137	Disease Progression	MESH:D018450
6137	Stomach Neoplasms	MESH:D013274
9045	Carcinoma, Renal Cell	MESH:D002292
9045	Parkinson Disease	MESH:D010300
6138	Disease Progression	MESH:D018450
6138	Stomach Neoplasms	MESH:D013274
6139	Myocardial Ischemia	MESH:D017202
6141	Disease Progression	MESH:D018450
6141	Stomach Neoplasms	MESH:D013274
6147	Breast Neoplasms	MESH:D001943
6147	Parkinson Disease	MESH:D010300
6157	Cerebellar Ataxia	MESH:D002524
6157	Hyperpigmentation	MESH:D017495
6157	Pancytopenia	MESH:D010198
6158	Weight Gain	MESH:D015430
6122	Carcinoma	MESH:D002277
6122	Mammary Neoplasms, Animal	MESH:D015674
6122	Mammary Neoplasms, Experimental	MESH:D008325
6160	Breast Neoplasms	MESH:D001943
6165	Diamond-Blackfan Anemia 5	MESH:C567280
6168	Polycystic Ovary Syndrome	MESH:D011085
6123	Neoplasm Invasiveness	MESH:D009361
6125	DIAMOND-BLACKFAN ANEMIA 6	OMIM:612561
6125	Ovarian Cysts	MESH:D010048
6125	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	MESH:D054218
6128	Carcinoma	MESH:D002277
6128	Mammary Neoplasms, Animal	MESH:D015674
6128	Mammary Neoplasms, Experimental	MESH:D008325
6128	Parkinson Disease	MESH:D010300
6185	Prostatic Neoplasms	MESH:D011471
10557	Melanoma	MESH:D008545
56475	Barrett Esophagus	MESH:D001471
56475	Esophageal Neoplasms	MESH:D004938
6204	Diamond-Blackfan Anemia 9	MESH:C567650
6208	Anoxia	MESH:D000860
6208	Carcinoma	MESH:D002277
6208	Chromosome 5q Deletion Syndrome	MESH:C535323
6208	Mammary Neoplasms, Animal	MESH:D015674
6208	Mammary Neoplasms, Experimental	MESH:D008325
6208	Neutropenia	MESH:D009503
6209	Disease Progression	MESH:D018450
6209	Stomach Neoplasms	MESH:D013274
6218	Anemia, Diamond-Blackfan	MESH:D029503
6218	Diamond-Blackfan Anemia 4	MESH:C567281
6223	Anemia, Diamond-Blackfan	MESH:D029503
6223	Disease Progression	MESH:D018450
6223	Prostatic Neoplasms	MESH:D011471
6223	Stomach Neoplasms	MESH:D013274
6187	Anoxia	MESH:D000860
6227	Disease Progression	MESH:D018450
6227	Stomach Neoplasms	MESH:D013274
6229	Anemia, Diamond-Blackfan, 3	MESH:C536355
6231	Diamond-Blackfan Anemia 10	MESH:C567649
6231	Disease Progression	MESH:D018450
6231	Stomach Neoplasms	MESH:D013274
6234	Weight Gain	MESH:D015430
6188	Chromosomal Instability	MESH:D043171
6188	Melanoma	MESH:D008545
6191	Breast Neoplasms	MESH:D001943
140032	Spermatogenic Failure, Nonobstructive, Y-Linked	MESH:C564030
6194	Breast Neoplasms	MESH:D001943
6194	Carcinoma, Hepatocellular	MESH:D006528
6194	Disease Progression	MESH:D018450
6194	Stomach Neoplasms	MESH:D013274
6195	Sezary Syndrome	MESH:D012751
6197	Bone Diseases, Developmental	MESH:D001848
6197	Carcinoma, Hepatocellular	MESH:D006528
6197	Coffin-Lowry Syndrome	MESH:D038921
6197	Neoplasm Invasiveness	MESH:D009361
6197	Neoplasm Metastasis	MESH:D009362
6197	Psychomotor Disorders	MESH:D011596
9252	Cocaine-Related Disorders	MESH:D019970
6198	Atrophy	MESH:D001284
6198	Ceroid lipofuscinosis, neuronal 1, infantile	MESH:C537948
6198	Hypertension	MESH:D006973
6198	Hypertrophy, Left Ventricular	MESH:D017379
6198	Lymphoma, Large B-Cell, Diffuse	MESH:D016403
6199	Breast Neoplasms	MESH:D001943
6201	Breast Neoplasms	MESH:D001943
6201	Diamond-Blackfan Anemia 8	MESH:C567253
6202	Breast Neoplasms	MESH:D001943
6202	Parkinson Disease	MESH:D010300
6202	Weight Gain	MESH:D015430
3921	Neoplasm Invasiveness	MESH:D009361
57521	Tobacco Use Disorder	MESH:D014029
6236	Breast Neoplasms	MESH:D001943
6236	Carcinoma, Non-Small-Cell Lung	MESH:D002289
6236	Cardiomegaly	MESH:D006332
64121	Lymphoma, Follicular	MESH:D008224
6237	Leukemia, Myelomonocytic, Juvenile	MESH:D054429
6237	Prostatic Neoplasms	MESH:D011471
22800	Leukemia, Myelomonocytic, Juvenile	MESH:D054429
22800	Liver Neoplasms, Experimental	MESH:D008114
6240	Adrenocortical Carcinoma	MESH:D018268
6240	Carcinoma, Hepatocellular	MESH:D006528
6240	Carcinoma, Non-Small-Cell Lung	MESH:D002289
6240	Disease Progression	MESH:D018450
6240	Neural Tube Defects	MESH:D009436
6241	Carcinoma, Hepatocellular	MESH:D006528
6241	Colorectal Neoplasms	MESH:D015179
6241	Polycystic Ovary Syndrome	MESH:D011085
50484	Acidosis, Lactic	MESH:D000140
50484	Kidney Diseases	MESH:D007674
50484	Mitochondrial Myopathies	MESH:D017240
50484	Mitochondrial neurogastrointestinal encephalopathy syndrome	MESH:C537477
50484	Muscle Hypotonia	MESH:D009123
50484	Progressive External Ophthalmoplegia With Mitochondrial Dna Deletions, Autosomal Dominant, 5	MESH:C567768
9136	Disease Progression	MESH:D018450
9136	Stomach Neoplasms	MESH:D013274
6247	Retinoschisis	MESH:D041441
91543	Influenza, Human	MESH:D007251
91543	Myocardial Ischemia	MESH:D017202
345895	Ciliary Dyskinesia, Primary, 11	MESH:C567212
221421	Ciliary Dyskinesia, Primary, 12	MESH:C567211
284654	Ovarian epithelial cancer	MESH:C538090
284654	Palmoplantar Hyperkeratosis with Squamous Cell Carcinoma of Skin and Sex Reversal	MESH:C565693
84870	Breast Neoplasms	MESH:D001943
343637	Anonychia congenita	MESH:C536377
57035	Liver Cirrhosis, Experimental	MESH:D008106
6251	Chloracne	MESH:D054506
6251	Osteoporosis	MESH:D010024
309621	Liver Cirrhosis, Experimental	MESH:D008106
309607	Liver Cirrhosis, Experimental	MESH:D008106
294269	Liver Cirrhosis, Experimental	MESH:D008106
294270	Liver Cirrhosis, Experimental	MESH:D008106
294274	Liver Cirrhosis, Experimental	MESH:D008106
294273	Liver Cirrhosis, Experimental	MESH:D008106
24984	Liver Diseases	MESH:D008107
24747	Liver Cirrhosis, Experimental	MESH:D008106
24750	Myocardial Ischemia	MESH:D017202
83546	Ependymoma	MESH:D004806
51750	Glioma	MESH:D005910
51750	Idiopathic Pulmonary Fibrosis	MESH:D054990
84247	Substance-Related Disorders	MESH:D019966
6252	Myocardial Ischemia	MESH:D017202
6253	Spastic paraplegia 12, autosomal dominant	MESH:C537484
57142	Liver Cirrhosis, Experimental	MESH:D008106
57142	Schizophrenia	MESH:D012559
65078	Schizophrenia	MESH:D012559
33721	Parkinson Disease	MESH:D010300
83597	Carcinoma, Hepatocellular	MESH:D006528
83597	Liver Cirrhosis, Experimental	MESH:D008106
83597	Liver Neoplasms	MESH:D008113
64108	Influenza, Human	MESH:D007251
22902	Arsenic Poisoning	MESH:D020261
22902	Skin Diseases	MESH:D012871
861	Arthritis, Rheumatoid	MESH:D001172
861	Glioblastoma	MESH:D005909
861	Leukemia, Myeloid, Acute	MESH:D015470
861	Leukemia, Myelomonocytic, Juvenile	MESH:D054429
861	Myelodysplastic Syndromes	MESH:D009190
861	Platelet Disorder, Familial, with Associated Myeloid Malignancy	MESH:C563324
861	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	MESH:D015452
861	Precursor Cell Lymphoblastic Leukemia-Lymphoma	MESH:D054198
861	Prostatic Neoplasms	MESH:D011471
862	Leukemia, Myeloid, Acute	MESH:D015470
862	Small Cell Lung Carcinoma	MESH:D055752
860	Arthritis, Psoriatic	MESH:D015535
860	Arthritis, Rheumatoid	MESH:D001172
860	Cleidocranial Dysplasia	MESH:D002973
860	Craniofacial Abnormalities	MESH:D019465
860	Osteoarthritis	MESH:D010003
860	Osteosarcoma	MESH:D012516
860	Spondylarthritis	MESH:D025241
860	Stomatognathic System Abnormalities	MESH:D018640
860	Tooth Abnormalities	MESH:D014071
860	Uremia	MESH:D014511
864	Adenocarcinoma	MESH:D000230
864	Celiac Disease	MESH:D002446
864	Esophageal Neoplasms	MESH:D004938
864	Glioblastoma	MESH:D005909
864	Leukemia, Myeloid, Acute	MESH:D015470
864	Lung Neoplasms	MESH:D008175
864	Polycystic Ovary Syndrome	MESH:D011085
864	Psoriasis	MESH:D011565
864	Spondylitis, Ankylosing	MESH:D013167
864	Stomach Neoplasms	MESH:D013274
59350	Endometriosis	MESH:D004715
122042	Cryptorchidism	MESH:D003456
6256	Amyotrophic lateral sclerosis 1	MESH:C531617
6256	Mesothelioma, Malignant	MESH:C562839
6256	Prostatic Neoplasms	MESH:D011471
6256	Sciatic Neuropathy	MESH:D020426
6256	Thyroid Neoplasms	MESH:D013964
6257	Breast Neoplasms	MESH:D001943
6257	Disease Progression	MESH:D018450
6257	Stomach Neoplasms	MESH:D013274
6258	Myocardial Ischemia	MESH:D017202
6259	Cleft Palate	MESH:D002972
6259	Craniofacial Abnormalities	MESH:D019465
6259	Weight Gain	MESH:D015430
6261	Carcinoma, Renal Cell	MESH:D002292
6261	Malignant Hyperthermia	MESH:D008305
6261	Malignant hyperthermia susceptibility type 1	MESH:C535694
6261	Minicore Myopathy with External Ophthalmoplegia	MESH:C564969
6261	Myopathies, Structural, Congenital	MESH:D020914
6261	Myopathy, Central Core	MESH:D020512
6261	MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION	OMIM:255310
6262	Arrhythmogenic Right Ventricular Dysplasia, Familial, 2	MESH:C563409
6262	Autism Spectrum Disorder	MESH:D000067877
6262	Diabetic Cardiomyopathies	MESH:D058065
6262	Mesothelioma, Malignant	MESH:C562839
6262	Myocardial Ischemia	MESH:D017202
6262	Polymorphic catecholergic ventricular tachycardia	MESH:C536334
6262	Tachycardia	MESH:D013610
6262	Tachycardia, Ventricular	MESH:D017180
6262	VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1, WITH OR WITHOUT ATRIAL DYSFUNCTION AND/OR DILATED CARDIOMYOPATHY	OMIM:604772
6271	Vasospasm, Intracranial	MESH:D020301
6281	Depressive Disorder	MESH:D003866
6281	Disease Models, Animal	MESH:D004195
6281	Keloid	MESH:D007627
6281	Leukemia, Myeloid, Acute	MESH:D015470
6281	Liver Cirrhosis, Experimental	MESH:D008106
6281	Medulloblastoma	MESH:D008527
6282	Drug-Induced Liver Injury	MESH:D056486
6282	Liver Cirrhosis, Experimental	MESH:D008106
6283	Mouth Diseases	MESH:D009059
6275	Colonic Neoplasms	MESH:D003110
6275	Ischemia	MESH:D007511
6275	Keloid	MESH:D007627
6275	Medulloblastoma	MESH:D008527
6275	Neoplasm Invasiveness	MESH:D009361
6275	Neoplasm Metastasis	MESH:D009362
6275	Osteoarthritis	MESH:D010003
6275	Respiratory Distress Syndrome, Adult	MESH:D012128
6275	Vasospasm, Intracranial	MESH:D020301
6276	Infarction, Middle Cerebral Artery	MESH:D020244
6277	Carcinoma	MESH:D002277
6277	Diabetes Mellitus, Experimental	MESH:D003921
6277	Diabetes Mellitus, Type 2	MESH:D003924
6277	Liver Cirrhosis, Experimental	MESH:D008106
6277	Mammary Neoplasms, Animal	MESH:D015674
6277	Mammary Neoplasms, Experimental	MESH:D008325
6277	Medulloblastoma	MESH:D008527
6277	Vasospasm, Intracranial	MESH:D020301
6278	Psoriasis	MESH:D011565
338324	Polycystic Ovary Syndrome	MESH:D011085
6279	Dermatitis, Atopic	MESH:D003876
6279	Dermatitis, Contact	MESH:D003877
6279	Keloid	MESH:D007627
6279	Leukemia, Myeloid, Acute	MESH:D015470
6279	Mammary Neoplasms, Animal	MESH:D015674
6280	Colonic Neoplasms	MESH:D003110
6280	Keloid	MESH:D007627
6280	Liver Cirrhosis, Experimental	MESH:D008106
6280	Respiratory Distress Syndrome, Adult	MESH:D012128
6285	Attention Deficit and Disruptive Behavior Disorders	MESH:D019958
6285	Bipolar Disorder	MESH:D001714
6285	Brain Edema	MESH:D001929
6285	Brain Injuries	MESH:D001930
6285	Cerebral Hemorrhage	MESH:D002543
6285	Disease Models, Animal	MESH:D004195
6285	Down Syndrome	MESH:D004314
6285	Hematoma	MESH:D006406
6285	Myocardial Infarction	MESH:D009203
6285	Vasospasm, Intracranial	MESH:D020301
6286	Polycystic Ovary Syndrome	MESH:D011085
1901	Carcinoma	MESH:D002277
1901	Liver Cirrhosis, Experimental	MESH:D008106
1901	Mammary Neoplasms, Animal	MESH:D015674
1901	Mammary Neoplasms, Experimental	MESH:D008325
9294	Deafness, Autosomal Recessive 68	MESH:C563669
9294	Diabetes Mellitus, Experimental	MESH:D003921
9294	Heart Diseases	MESH:D006331
9294	Neoplasm Invasiveness	MESH:D009361
8698	Diabetes Mellitus, Experimental	MESH:D003921
53637	Diabetes Mellitus, Experimental	MESH:D003921
6288	Arthritis, Experimental	MESH:D001169
6288	Dermatitis, Contact	MESH:D003877
29901	Melanoma	MESH:D008545
26278	Myoclonic Epilepsies, Progressive	MESH:D020191
26278	Spastic ataxia Charlevoix-Saguenay type	MESH:C536787
6295	Night blindness, congenital stationary	MESH:C536122
6295	Oguchi disease	MESH:C537743
6295	Retinitis Pigmentosa	MESH:D012174
6295	Uveitis	MESH:D014605
103917	Cutis Laxa	MESH:D003483
103917	Ehlers-Danlos Syndrome	MESH:D004535
6299	Congenital Abnormalities	MESH:D000013
6299	Limb Deformities, Congenital	MESH:D017880
6299	Townes-Brocks syndrome	MESH:C536974
27164	Burkitt Lymphoma	MESH:D002051
27164	Craniofacial Abnormalities	MESH:D019465
57167	Craniofacial Abnormalities	MESH:D019465
57167	Duane Retraction Syndrome	MESH:D004370
57167	Oculootoradial syndrome	MESH:C535544
148398	Liver Cirrhosis, Experimental	MESH:D008106
23034	Substance-Related Disorders	MESH:D019966
54809	Fetal Growth Retardation	MESH:D005317
54809	Infection	MESH:D007239
54809	Influenza, Human	MESH:D007251
54809	Intestinal Diseases	MESH:D007410
54809	Myelodysplastic Syndromes	MESH:D009190
54809	Tumoral Calcinosis, Normophosphatemic, Familial	MESH:C566473
54809	Urogenital Abnormalities	MESH:D014564
25939	Aicardi-Goutieres syndrome	MESH:C535607
25939	Aicardi-Goutieres syndrome 5	MESH:C535608
25939	Chilblain lupus 1	MESH:C535924
25939	Deoxyguanosine Kinase Deficiency	MESH:C580039
789307	Necrosis	MESH:D009336
29115	Schizophrenia	MESH:D012559
79685	Polycystic Ovary Syndrome	MESH:D011085
51128	Chylomicron retention disease	MESH:C535460
1757	Anoxia	MESH:D000860
1757	Sarcosinemia	MESH:C537236
23098	Respiratory Syncytial Virus Infections	MESH:D018357
54440	Liver Cirrhosis, Experimental	MESH:D008106
6303	Dermatitis, Allergic Contact	MESH:D017449
6303	Keratosis Follicularis Spinulosa Decalvans, X-Linked	MESH:C536159
6303	Obesity	MESH:D009765
23314	Cell Transformation, Neoplastic	MESH:D002471
23314	Cleft Palate	MESH:D002972
23314	Craniofacial Abnormalities	MESH:D019465
23314	Small Cell Lung Carcinoma	MESH:D055752
51119	Anemia, Aplastic	MESH:D000741
51119	Shwachman syndrome	MESH:C537330
81846	Charcot-Marie-Tooth disease, Type 4B2	MESH:C535421
55206	Schizophrenia	MESH:D012559
20234	Prostatic Neoplasms	MESH:D011471
157869	Hepatomegaly	MESH:D006529
6309	Intellectual Disability	MESH:D008607
6309	Lathosterolosis	MESH:C537880
6309	Liver Diseases	MESH:D008107
192683	Autistic Disorder	MESH:D001321
22937	Carcinoma, Hepatocellular	MESH:D006528
49855	Intellectual Disability	MESH:D008607
949	Carcinoma	MESH:D002277
949	Carcinoma, Renal Cell	MESH:D002292
949	Cocaine-Related Disorders	MESH:D019970
949	Follicular Cyst	MESH:D005497
949	Hepatitis C	MESH:D006526
949	HIGH DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 6	OMIM:610762
949	Kidney Failure, Chronic	MESH:D007676
949	Mammary Neoplasms, Animal	MESH:D015674
949	Mammary Neoplasms, Experimental	MESH:D008325
949	Marijuana Abuse	MESH:D002189
949	Non-alcoholic Fatty Liver Disease	MESH:D065626
949	Phencyclidine Abuse	MESH:D010623
950	EPILEPSY, PROGRESSIVE MYOCLONIC, 4, WITH OR WITHOUT RENAL FAILURE	OMIM:254900
6319	Carcinoma	MESH:D002277
6319	Carcinoma, Hepatocellular	MESH:D006528
6319	Graves Ophthalmopathy	MESH:D049970
6319	Lipidoses	MESH:D008064
6319	Liver Neoplasms	MESH:D008113
6319	Mammary Neoplasms, Animal	MESH:D015674
6319	Mammary Neoplasms, Experimental	MESH:D008325
20249	Eye Diseases	MESH:D005128
20249	Fatty Liver	MESH:D005234
20249	Glucose Intolerance	MESH:D018149
20249	Heart Failure	MESH:D006333
20249	Insulin Resistance	MESH:D007333
20249	Obesity	MESH:D009765
20249	Skin Diseases	MESH:D012871
20249	Weight Gain	MESH:D015430
20250	Liver Cirrhosis, Experimental	MESH:D008106
20250	Weight Gain	MESH:D015430
23256	Amyotrophic Lateral Sclerosis	MESH:D000690
6447	Colorectal Neoplasms	MESH:D015179
6447	Medulloblastoma	MESH:D008527
7356	Inflammation	MESH:D007249
7356	Lung Diseases	MESH:D008171
7356	Respiration Disorders	MESH:D012120
92304	Endometriosis	MESH:D004715
117156	Asthma	MESH:D001249
101669767	Neoplasm Metastasis	MESH:D009362
101669767	Prostatic Neoplasms	MESH:D011471
10389	Medulloblastoma	MESH:D008527
6336	Atrial Fibrillation	MESH:D001281
6336	Brugada Syndrome	MESH:D053840
6336	Heart Block	MESH:D006327
6336	Hyperalgesia	MESH:D006930
6336	Neuralgia	MESH:D009437
6336	Ventricular Fibrillation	MESH:D014693
11280	Hyperalgesia	MESH:D006930
11280	Pain Insensitivity, Congenital	MESH:D000699
6323	Autism Spectrum Disorder	MESH:D000067877
6323	Epilepsies, Myoclonic	MESH:D004831
6323	Epilepsy	MESH:D004827
6323	Epilepsy, Generalized	MESH:D004829
6323	Generalized Epilepsy With Febrile Seizures Plus, Type 2	MESH:C565810
6323	Intellectual Disability	MESH:D008607
6323	Migraine, Familial Hemiplegic, 3	MESH:C566500
6323	Movement Disorders	MESH:D009069
6323	Seizures, Febrile	MESH:D003294
6324	Brugada Syndrome	MESH:D053840
6324	Brugada Syndrome 5	MESH:C567556
6324	Generalized Epilepsy With Febrile Seizures Plus, Type 1	MESH:C565809
6324	Seizures, Febrile	MESH:D003294
6324	Sudden Infant Death	MESH:D013398
6326	Epilepsy	MESH:D004827
6326	Epilepsy, Benign Neonatal, 3	MESH:C564274
6326	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 11	OMIM:613721
6326	Neurodevelopmental Disorders	MESH:D065886
6326	Seizures, Febrile	MESH:D003294
6328	Epilepsy, Complex Partial	MESH:D017029
55800	Brugada Syndrome 7	MESH:C567734
6329	Hypokalemic Periodic Paralysis	MESH:D020514
6329	HYPOKALEMIC PERIODIC PARALYSIS, TYPE 1	OMIM:170400
6329	Hypokalemic Periodic Paralysis, Type 2	MESH:C567635
6329	Myasthenic Syndromes, Congenital	MESH:D020294
6329	Myotonia	MESH:D009222
6329	Myotonia Congenita	MESH:D009224
6329	Myotonic Disorders	MESH:D020967
6329	Paralysis, Hyperkalemic Periodic	MESH:D020513
6329	Potassium aggravated myotonia	MESH:C538353
6330	Long Qt Syndrome 10	MESH:C567514
6331	Atrial Fibrillation	MESH:D001281
6331	Brugada Syndrome	MESH:D053840
6331	Cardiomyopathy, Dilated, 1E	MESH:C563384
6331	Long QT Syndrome	MESH:D008133
6331	Long Qt Syndrome 3	MESH:C565840
6331	Long QT syndrome type 3	MESH:C537034
6331	Paroxysmal ventricular fibrillation	MESH:C537182
6331	PROGRESSIVE FAMILIAL HEART BLOCK, TYPE IA	OMIM:113900
6331	Sick Sinus Syndrome 1, Autosomal Recessive	MESH:C563907
6331	Sudden Infant Death	MESH:D013398
6331	Tachycardia, Ventricular	MESH:D017180
6331	Torsades de Pointes	MESH:D016171
6332	Autistic Disorder	MESH:D001321
6334	Ataxia	MESH:D001259
6334	Cerebellar Ataxia	MESH:D002524
6334	Epilepsy	MESH:D004827
6334	Herpesviridae Infections	MESH:D006566
6334	Intellectual Disability	MESH:D008607
6334	Nervous System Diseases	MESH:D009422
6334	Neuralgia, Postherpetic	MESH:D051474
6334	Status Epilepticus	MESH:D013226
6334	Tremor	MESH:D014202
6335	Chronic Pain	MESH:D059350
6335	Epilepsies, Myoclonic	MESH:D004831
6335	Erythromelalgia	MESH:D004916
6335	Herpesviridae Infections	MESH:D006566
6335	Indifference to Pain, Congenital, Autosomal Recessive	MESH:C565467
6335	Neuralgia	MESH:D009437
6335	Neuralgia, Postherpetic	MESH:D051474
6335	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE IIA	OMIM:201300
6335	Paroxysmal Extreme Pain Disorder	MESH:C563475
6335	Pruritus	MESH:D011537
6337	Bronchiectasis With Or Without Elevated Sweat Chloride 2	MESH:C567813
6337	Cystic Fibrosis	MESH:D003550
6337	Hypertension	MESH:D006973
6337	Liddle Syndrome	MESH:D056929
6337	Lung Diseases	MESH:D008171
6337	Neoplasms, Germ Cell and Embryonal	MESH:D009373
6337	Polycystic Ovary Syndrome	MESH:D011085
6337	Pre-Eclampsia	MESH:D011225
6337	Proteinuria	MESH:D011507
6337	Pseudohypoaldosteronism	MESH:D011546
6338	Bronchiectasis With Or Without Elevated Sweat Chloride 1	MESH:C567618
6338	Cystic Fibrosis	MESH:D003550
6338	Hypertension	MESH:D006973
6338	Liddle Syndrome	MESH:D056929
6338	Lung Diseases	MESH:D008171
6338	Pseudohypoaldosteronism	MESH:D011546
6340	Bronchiectasis With Or Without Elevated Sweat Chloride 3	MESH:C567772
6340	Cystic Fibrosis	MESH:D003550
6340	Hypertension	MESH:D006973
6340	Hypotension	MESH:D007022
6340	Liddle Syndrome	MESH:D056929
6340	Pseudohypoaldosteronism	MESH:D011546
6341	Brain Diseases	MESH:D001927
6341	Cytochrome-c Oxidase Deficiency	MESH:D030401
6341	Heart Diseases	MESH:D006331
6341	Liver Diseases	MESH:D008107
6341	Liver Failure, Acute	MESH:D017114
6341	Mitochondrial Diseases	MESH:D028361
9997	Brain Diseases, Metabolic, Inborn	MESH:D020739
9997	Cardioencephalomyopathy, Fatal Infantile, due to Cytochrome C Oxidase Deficiency	MESH:C565784
9997	Cardiomyopathies	MESH:D009202
9997	Cardiomyopathy, Hypertrophic	MESH:D002312
9997	Cytochrome-c Oxidase Deficiency	MESH:D030401
9997	Influenza, Human	MESH:D007251
9997	Mitochondrial Encephalomyopathies	MESH:D017237
9997	Myopia 6	MESH:C536105
6342	Dystonia	MESH:D004421
6342	Leukoencephalopathies	MESH:D056784
6342	LEUKOENCEPHALOPATHY WITH DYSTONIA AND MOTOR NEUROPATHY	OMIM:613724
6342	Polyneuropathies	MESH:D011115
9805	Osteoarthritis	MESH:D010003
9805	Stomach Neoplasms	MESH:D013274
6343	Autistic Disorder	MESH:D001321
6343	Choledochal Cyst	MESH:D015529
